"id_10" "name_10" "id_06" "name_06" "id_mrb" "name_mrb"
"3402" NA NA NA NA "UKB-b:3525" "Diagnoses - main ICD10: S80.9 Superficial injury of lower leg, unspecified"
"3403" NA NA NA NA "UKB-b:3526" "Operative procedures - main OPCS: U25.4 Urea helicobacter pylori breath test NEC"
"3404" NA NA NA NA "UKB-b:3527" "Treatment/medication code: liquifilm tears 1.4% eye drops"
"3405" NA NA NA NA "UKB-b:3529" "Diagnoses - main ICD10: Q10.0 Congenital ptosis"
"3406" NA NA NA NA "UKB-b:3530" "Type of fat/oil used in cooking: Cholesterol lowering polyunsaturated margarine"
"3407" NA NA NA NA "UKB-b:3531" "Diagnoses - main ICD10: M93.9 Osteochondropathy, unspecified"
"3408" NA NA NA NA "UKB-b:3532" "Treatment/medication code: rebif 44micrograms/0.5ml prefilled syringe"
"3409" NA NA NA NA "UKB-b:3534" "Diagnoses - main ICD10: M81.9 Osteoporosis, unspecified"
"3410" NA NA NA NA "UKB-b:3535" "Non-cancer illness code, self-reported: ischaemic stroke"
"3411" NA NA NA NA "UKB-b:3538" "Operative procedures - main OPCS: L54.4 Percutaneous transluminal insertion of stent into iliac artery"
"3412" NA NA NA NA "UKB-b:3541" "Diagnoses - main ICD10: Q74.2 Other congenital malformations of lower limb(s), including pelvic girdle"
"3413" NA NA NA NA "UKB-b:3542" "Hard cheese intake"
"3414" NA NA NA NA "UKB-b:3548" "Type of cancer: ICD10: C24.0 Extrahepatic bile duct"
"3415" NA NA NA NA "UKB-b:355" "Diagnoses - main ICD10: J40 Bronchitis, not specified as acute or chronic"
"3416" NA NA NA NA "UKB-b:3553" "Diagnoses - main ICD10: S83.7 Injury to multiple structures of knee"
"3417" NA NA NA NA "UKB-b:3557" "External causes: X40.9 Unspecified place"
"3418" NA NA NA NA "UKB-b:356" "Operative procedures - main OPCS: X31.8 Other specified injection of radiocontrast material"
"3419" NA NA NA NA "UKB-b:3562" "Treatment/medication code: chloramphenicol eye drops"
"3420" NA NA NA NA "UKB-b:3565" "Diagnoses - main ICD10: S31.8 Open wound of other and unspecified parts of abdomen"
"3421" NA NA NA NA "UKB-b:3566" "Operative procedures - main OPCS: G58.4 Partial jejunectomy and anastomosis of jejunum to ileum"
"3422" NA NA NA NA "UKB-b:3569" "Internet user (pilot)"
"3423" NA NA NA NA "UKB-b:357" "Operative procedures - main OPCS: H07.9 Unspecified other excision of right hemicolon"
"3424" NA NA NA NA "UKB-b:3570" "Diagnoses - main ICD9: 7234 Brachial neuritis or radiculitis, not otherwise specified"
"3425" NA NA NA NA "UKB-b:3571" "Operative procedures - main OPCS: A02.3 Excision of lesion of tissue of parietal lobe of brain"
"3426" NA NA NA NA "UKB-b:3572" "Diagnoses - main ICD10: Q74.0 Other congenital malformations of upper limb(s), including shoulder girdle"
"3427" NA NA NA NA "UKB-b:3575" "Treatment/medication code: gopten 500micrograms capsule"
"3428" NA NA NA NA "UKB-b:3577" "Operative procedures - main OPCS: C01.3 Evisceration of eye"
"3429" NA NA NA NA "UKB-b:358" "Non-cancer illness code, self-reported: hepatitis b"
"3430" NA NA NA NA "UKB-b:3580" "Type of cancer: ICD10: C49.5 Connective and soft tissue of pelvis"
"3431" NA NA NA NA "UKB-b:3581" "Diagnoses - secondary ICD10: D12.9 Anus and anal canal"
"3432" NA NA NA NA "UKB-b:3582" "Operative procedures - main OPCS: A60.8 Other specified destruction of peripheral nerve"
"3433" NA NA NA NA "UKB-b:3583" "Operative procedures - main OPCS: U11.4 Computed tomography scan of cerebral vessels"
"3434" NA NA NA NA "UKB-b:3584" "Diagnoses - main ICD10: M19.99 Arthrosis, unspecified (Site unspecified)"
"3435" NA NA NA NA "UKB-b:3586" "Operation code: breast surgery"
"3436" NA NA NA NA "UKB-b:3587" "Diagnoses - main ICD10: S14.1 Other and unspecified injuries of cervical spinal cord"
"3437" NA NA NA NA "UKB-b:3588" "Diagnoses - main ICD10: F10.3 Withdrawal state"
"3438" NA NA NA NA "UKB-b:3589" "Operative procedures - main OPCS: C05.1 Reconstruction of cavity of orbit"
"3439" NA NA NA NA "UKB-b:3592" "External causes: Y42.3 Insulin and oral hypoglycaemic [antidiabetic] drugs"
"3440" NA NA NA NA "UKB-b:3594" "Operative procedures - main OPCS: Q43.2 Excision of lesion of ovary"
"3441" NA NA NA NA "UKB-b:3596" "Diagnoses - main ICD10: D22.3 Melanocytic naevi of other and unspecified parts of face"
"3442" NA NA NA NA "UKB-b:3598" "Diagnoses - secondary ICD10: C92.1 Chronic myeloid leukaemia"
"3443" NA NA NA NA "UKB-b:36" "Operative procedures - main OPCS: H54.1 Anorectal stretch"
"3444" NA NA NA NA "UKB-b:360" "Operative procedures - main OPCS: X35.3 Intravenous immunotherapy"
"3445" NA NA NA NA "UKB-b:3600" "Diagnoses - main ICD10: C68.0 Urethra"
"3446" NA NA NA NA "UKB-b:3604" "Diagnoses - main ICD9: 4540 Varicose veins of lower extremities with ulcer"
"3447" NA NA NA NA "UKB-b:3606" "Contributory (secondary) causes of death: ICD10: K50.9 Crohn's disease, unspecified"
"3448" NA NA NA NA "UKB-b:3607" "Operative procedures - main OPCS: T14.1 Percutaneous biopsy of lesion of pleura"
"3449" NA NA NA NA "UKB-b:3608" "Diagnoses - main ICD9: 6101 Diffuse cystic mastopathy"
"3450" NA NA NA NA "UKB-b:361" "Diagnoses - main ICD10: H18.9 Disorder of cornea, unspecified"
"3451" NA NA NA NA "UKB-b:3611" "Operative procedures - main OPCS: B39.1 Reconstruction of breast using free transverse rectus abdominis myocutaneous flap"
"3452" NA NA NA NA "UKB-b:3612" "Diagnoses - main ICD10: Q87.4 Marfan's syndrome"
"3453" NA NA NA NA "UKB-b:3613" "Operative procedures - main OPCS: L87.9 Unspecified other operations on varicose vein of leg"
"3454" NA NA NA NA "UKB-b:3615" "Diagnoses - secondary ICD10: C25.1 Body of pancreas"
"3455" NA NA NA NA "UKB-b:3617" "Operative procedures - main OPCS: C71.2 Phacoemulsification of lens"
"3456" NA NA NA NA "UKB-b:3618" "Operative procedures - main OPCS: Q32.8 Other specified operations on fimbria"
"3457" NA NA NA NA "UKB-b:362" "Diagnoses - main ICD10: S06.5 Traumatic subdural haemorrhage"
"3458" NA NA NA NA "UKB-b:3620" "Treatment/medication code: interferons"
"3459" NA NA NA NA "UKB-b:3622" "Treatment/medication code: cozaar 25mg tablet"
"3460" NA NA NA NA "UKB-b:3624" "Operative procedures - main OPCS: E34.1 Microtherapeutic endoscopic extirpation of lesion of larynx using laser"
"3461" NA NA NA NA "UKB-b:3625" "Operative procedures - main OPCS: T67.4 Primary repair of tendon using temporary prosthesis"
"3462" NA NA NA NA "UKB-b:3626" "Treatment/medication code: magnesium hydroxide"
"3463" NA NA NA NA "UKB-b:3629" "Operative procedures - main OPCS: T85.1 Block dissection of cervical lymph nodes"
"3464" NA NA NA NA "UKB-b:363" "Operative procedures - main OPCS: H07.1 Right hemicolectomy and end to end anastomosis of ileum to colon"
"3465" NA NA NA NA "UKB-b:3630" "Operative procedures - main OPCS: S60.9 Unspecified other operations on skin"
"3466" NA NA NA NA "UKB-b:3631" "Operative procedures - main OPCS: T72.8 Other specified other operations on sheath of tendon"
"3467" NA NA NA NA "UKB-b:3633" "Diagnoses - main ICD10: N87.9 Dysplasia of cervix uteri, unspecified"
"3468" NA NA NA NA "UKB-b:3634" "Operative procedures - main OPCS: X41.2 Removal of ambulatory peritoneal dialysis catheter"
"3469" NA NA NA NA "UKB-b:3635" "Treatment/medication code: femulen tablet"
"3470" NA NA NA NA "UKB-b:3639" "Diagnoses - main ICD9: 3860 Meniere's disease"
"3471" NA NA NA NA "UKB-b:3641" "External causes: W57.9 Unspecified place"
"3472" NA NA NA NA "UKB-b:3642" "Diagnoses - main ICD10: M24.81 Other specific joint derangements, not elsewhere classified (Shoulder region)"
"3473" NA NA NA NA "UKB-b:3643" "Diagnoses - main ICD10: C15.3 Upper third of oesophagus"
"3474" NA NA NA NA "UKB-b:3645" "Total mass"
"3475" NA NA NA NA "UKB-b:3646" "Sweet biscuits intake"
"3476" NA NA NA NA "UKB-b:3649" "Diagnoses - secondary ICD10: D12.3 Transverse colon"
"3477" NA NA NA NA "UKB-b:3650" "Size of white wine glass drunk: medium (175ml)"
"3478" NA NA NA NA "UKB-b:3653" "Diagnoses - main ICD10: T85.4 Mechanical complication of breast prosthesis and implant"
"3479" NA NA NA NA "UKB-b:3655" "Non-cancer illness code, self-reported: oesophageal disorder"
"3480" NA NA NA NA "UKB-b:3656" "Number of treatments/medications taken"
"3481" NA NA NA NA "UKB-b:3658" "Diagnoses - main ICD10: H55 Nystagmus and other irregular eye movements"
"3482" NA NA NA NA "UKB-b:3659" "Operative procedures - main OPCS: X70.4 Procurement of drugs for chemotherapy for neoplasm for regimens in Band 4"
"3483" NA NA NA NA "UKB-b:366" "Diagnoses - main ICD10: Z35.9 Supervision of high-risk pregnancy, unspecified"
"3484" NA NA NA NA "UKB-b:3660" "Diagnoses - main ICD10: M00.91 Pyogenic arthritis, unspecified (Shoulder region)"
"3485" NA NA NA NA "UKB-b:3664" "Treatment/medication code: tears naturale eye drops"
"3486" NA NA NA NA "UKB-b:3667" "Treatment/medication code: valsartan+hydrochlorothiazide 80mg/12.5mg tablet"
"3487" NA NA NA NA "UKB-b:3669" "Diagnoses - main ICD9: 7298 Other symptoms referable to limbs"
"3488" NA NA NA NA "UKB-b:3673" "Operation code: cerebral artery aneurysm surgery or clipping"
"3489" NA NA NA NA "UKB-b:3674" "Contributory (secondary) causes of death: ICD10: I49.0 Ventricular fibrillation and flutter"
"3490" NA NA NA NA "UKB-b:3675" "Diagnoses - main ICD10: D12.0 Caecum"
"3491" NA NA NA NA "UKB-b:3677" "Treatment/medication code: acidol-pepsin tablet"
"3492" NA NA NA NA "UKB-b:3678" "Operative procedures - main OPCS: W87.8 Other specified diagnostic endoscopic examination of knee joint"
"3493" NA NA NA NA "UKB-b:368" "Operative procedures - main OPCS: V22.9 Unspecified primary decompression operations on cervical spine"
"3494" NA NA NA NA "UKB-b:3680" "Treatment/medication code: paracetamol + codeine"
"3495" NA NA NA NA "UKB-b:3683" "Diagnoses - main ICD10: B34.9 Viral infection, unspecified"
"3496" NA NA NA NA "UKB-b:3685" "Operative procedures - main OPCS: H56.8 Other specified other operations on anus"
"3497" NA NA NA NA "UKB-b:369" "Type of cancer: ICD10: D06.7 Other parts of cervix"
"3498" NA NA NA NA "UKB-b:3690" "Diagnoses - main ICD10: H18.2 Other corneal oedema"
"3499" NA NA NA NA "UKB-b:3691" "Operative procedures - main OPCS: M76.8 Other specified therapeutic endoscopic operations on urethra"
"3500" NA NA NA NA "UKB-b:3693" "Non-cancer illness code, self-reported: spontaneous pneumothorax/recurrent pneumothorax"
"3501" NA NA NA NA "UKB-b:3694" "External causes: Y40.8 Other systemic antibiotics"
"3502" NA NA NA NA "UKB-b:3695" "Treatment/medication code: halibut-liver oil capsule"
"3503" NA NA NA NA "UKB-b:3696" "Treatment/medication code: vitamin a product"
"3504" NA NA NA NA "UKB-b:3699" "Diagnoses - main ICD10: S82.21 Fracture of shaft of tibia (open)"
"3505" NA NA NA NA "UKB-b:37" "Diagnoses - main ICD10: N99.0 Postprocedural renal failure"
"3506" NA NA NA NA "UKB-b:3700" "Operation code: hysterectomy"
"3507" NA NA NA NA "UKB-b:3702" "Treatment/medication code: elidel 1% cream"
"3508" NA NA NA NA "UKB-b:3703" "Non-cancer illness code, self-reported: heart arrhythmia"
"3509" NA NA NA NA "UKB-b:3704" "Operative procedures - main OPCS: W30.2 Adjustment to external fixation of bone NEC"
"3510" NA NA NA NA "UKB-b:3705" "Treatment/medication code: estradiol+norethisterone acetate 1mg/0.5mg tablet"
"3511" NA NA NA NA "UKB-b:3707" "Operative procedures - main OPCS: Q15.1 Introduction of radioactive substance into uterine cavity"
"3512" NA NA NA NA "UKB-b:3708" "Diagnoses - main ICD10: D46.2 Refractory anaemia with excess of blasts"
"3513" NA NA NA NA "UKB-b:3709" "Wants to stop smoking"
"3514" NA NA NA NA "UKB-b:3710" "Operative procedures - main OPCS: P09.1 Biopsy of lesion of vulva"
"3515" NA NA NA NA "UKB-b:3711" "Operative procedures - main OPCS: U19.7 Removal of electrocardiography loop recorder"
"3516" NA NA NA NA "UKB-b:3712" "Diagnoses - main ICD10: O47.9 False labour, unspecified"
"3517" NA NA NA NA "UKB-b:3713" "Number of bread slices with butter/margarine"
"3518" NA NA NA NA "UKB-b:3714" "Treatment/medication code: zomig 2.5mg tablet"
"3519" NA NA NA NA "UKB-b:3716" "Operation code: aortic valve repair/replacement"
"3520" NA NA NA NA "UKB-b:3717" "Diagnoses - main ICD10: M53.39 Sacrococcygeal disorders, not elsewhere classified-Site uns"
"3521" NA NA NA NA "UKB-b:3718" "Diagnoses - main ICD9: 6329 Missed abortion"
"3522" NA NA NA NA "UKB-b:372" "Diagnoses - main ICD10: H27.0 Aphakia"
"3523" NA NA NA NA "UKB-b:3720" "Non-cancer illness code, self-reported: aortic stenosis"
"3524" NA NA NA NA "UKB-b:3723" "Treatment/medication code: ovestin 0.1% vaginal cream"
"3525" NA NA NA NA "UKB-b:373" "Diagnoses - main ICD10: N32.8 Other specified disorders of bladder"
"3526" NA NA NA NA "UKB-b:3730" "Type of cancer: ICD10: C00.0 External upper lip"
"3527" NA NA NA NA "UKB-b:3731" "Operative procedures - main OPCS: A62.4 Primary microsurgical repair of peripheral nerve NEC"
"3528" NA NA NA NA "UKB-b:3734" "Operative procedures - main OPCS: V22.2 Primary anterior decompression of cervical spinal cord NEC"
"3529" NA NA NA NA "UKB-b:3736" "Diagnoses - main ICD10: M89.06 Algoneurodystrophy (Lower leg)"
"3530" NA NA NA NA "UKB-b:3737" "Diagnoses - main ICD10: S42.9 Fracture of shoulder girdle, part unspecified"
"3531" NA NA NA NA "UKB-b:3739" "Diagnoses - main ICD10: C44.0 Skin of lip"
"3532" NA NA NA NA "UKB-b:3740" "Diagnoses - main ICD9: 6102 Fibroadenosis of breast"
"3533" NA NA NA NA "UKB-b:3741" "Diagnoses - main ICD10: O82.1 Delivery by emergency Caesarean section"
"3534" NA NA NA NA "UKB-b:3742" "Operative procedures - main OPCS: X90.4 Intravenous nutrition Band 1"
"3535" NA NA NA NA "UKB-b:3743" "Type of cancer: ICD10: C69.4 Ciliary body"
"3536" NA NA NA NA "UKB-b:3744" "Operative procedures - main OPCS: L87.1 Stripping of long saphenous vein"
"3537" NA NA NA NA "UKB-b:3746" "Operative procedures - main OPCS: X12.2 Excision of lesion of amputation stump"
"3538" NA NA NA NA "UKB-b:3748" "Treatment/medication code: cetraben emollient cream"
"3539" NA NA NA NA "UKB-b:3749" "Diagnoses - main ICD10: B34.8 Other viral infections of unspecified site"
"3540" NA NA NA NA "UKB-b:375" "Diagnoses - secondary ICD10: C14.0 Pharynx, unspecified"
"3541" NA NA NA NA "UKB-b:3750" "Diagnoses - main ICD10: Z83.7 Family history of diseases of the digestive system"
"3542" NA NA NA NA "UKB-b:3751" "Spirits intake"
"3543" NA NA NA NA "UKB-b:3752" "Operative procedures - main OPCS: H52.4 Rubber band ligation of haemorrhoid"
"3544" NA NA NA NA "UKB-b:3753" "Operative procedures - main OPCS: U21.7 Plain x-ray NEC"
"3545" NA NA NA NA "UKB-b:3754" "Diagnoses - main ICD10: S00.4 Superficial injury of ear"
"3546" NA NA NA NA "UKB-b:3755" "Operative procedures - main OPCS: N09.9 Unspecified other placement of testis in scrotum"
"3547" NA NA NA NA "UKB-b:3757" "Operative procedures - main OPCS: A84.2 Electromyography"
"3548" NA NA NA NA "UKB-b:3760" "Diagnoses - main ICD10: F22.9 Persistent delusional disorder, unspecified"
"3549" NA NA NA NA "UKB-b:3762" "Operative procedures - main OPCS: T59.8 Other specified excision of ganglion"
"3550" NA NA NA NA "UKB-b:3765" "Operative procedures - main OPCS: G44.8 Other specified other therapeutic fibreoptic endoscopic operations on upper gastrointestinal tract"
"3551" NA NA NA NA "UKB-b:3766" "Diagnoses - main ICD10: M88.9 Paget's disease of bone, unspecified"
"3552" NA NA NA NA "UKB-b:3768" "Age when periods started (menarche)"
"3553" NA NA NA NA "UKB-b:377" "Operative procedures - main OPCS: T34.1 Open drainage of subphrenic abscess"
"3554" NA NA NA NA "UKB-b:3770" "Diagnoses - main ICD10: J34.2 Deviated nasal septum"
"3555" NA NA NA NA "UKB-b:3773" "Type of cancer: ICD10: C79.8 Secondary malignant neoplasm of other specified sites"
"3556" NA NA NA NA "UKB-b:3776" "Operative procedures - main OPCS: K60.4 Removal of intravenous cardiac pacemaker system"
"3557" NA NA NA NA "UKB-b:3780" "Treatment/medication code: mepacrine"
"3558" NA NA NA NA "UKB-b:3781" "Treatment/medication code: nuvelle tablet"
"3559" NA NA NA NA "UKB-b:3784" "Diagnoses - main ICD9: 0781 Viral warts"
"3560" NA NA NA NA "UKB-b:379" "Diagnoses - main ICD10: N97.9 Female infertility, unspecified"
"3561" NA NA NA NA "UKB-b:3792" "Treatment/medication code: nystatin"
"3562" NA NA NA NA "UKB-b:3793" "Time spent driving"
"3563" NA NA NA NA "UKB-b:3794" "External causes: X49.9 Unspecified place"
"3564" NA NA NA NA "UKB-b:3795" "Diagnoses - main ICD10: T21.3 Burn of third degree of trunk"
"3565" NA NA NA NA "UKB-b:3796" "Diagnoses - main ICD10: N92.4 Excessive bleeding in the premenopausal period"
"3566" NA NA NA NA "UKB-b:3799" "Diagnoses - main ICD9: 69180 Atopic dermatitis"
"3567" NA NA NA NA "UKB-b:380" "Diagnoses - main ICD9: 7863 Haemoptysis"
"3568" NA NA NA NA "UKB-b:3800" "Diagnoses - main ICD9: 49399 Asthma, unspecified (without mention of status asthmaticus)"
"3569" NA NA NA NA "UKB-b:3801" "Operative procedures - main OPCS: F09.9 Unspecified surgical removal of tooth"
"3570" NA NA NA NA "UKB-b:3802" "Diagnoses - main ICD10: N50.8 Other specified disorders of male genital organs"
"3571" NA NA NA NA "UKB-b:3805" "Diagnoses - main ICD10: Z80.3 Family history of malignant neoplasm of breast"
"3572" NA NA NA NA "UKB-b:3807" "Diagnoses - main ICD10: I40.0 Infective myocarditis"
"3573" NA NA NA NA "UKB-b:3808" "Diagnoses - main ICD10: E10.1 With ketoacidosis"
"3574" NA NA NA NA "UKB-b:3815" "Diagnoses - main ICD10: I95.2 Hypotension due to drugs"
"3575" NA NA NA NA "UKB-b:3816" "Diagnoses - main ICD10: Z12.3 Special screening examination for neoplasm of breast"
"3576" NA NA NA NA "UKB-b:3817" "Non-cancer illness code, self-reported: mitral valve disease"
"3577" NA NA NA NA "UKB-b:382" "Treatment/medication code: requip 0.25mg tablet"
"3578" NA NA NA NA "UKB-b:3820" "Illnesses of adopted father: Parkinson's disease"
"3579" NA NA NA NA "UKB-b:3822" "Frequency of depressed mood in last 2 weeks"
"3580" NA NA NA NA "UKB-b:3824" "Diagnoses - main ICD10: C44.2 Skin of ear and external auricular canal"
"3581" NA NA NA NA "UKB-b:3825" "Age angina diagnosed"
"3582" NA NA NA NA "UKB-b:3827" "Type of cancer: ICD10: C72.0 Spinal cord"
"3583" NA NA NA NA "UKB-b:3828" "Types of spread used on bread/crackers: Normal fat polyunsaturated margarine on bread/crackers"
"3584" NA NA NA NA "UKB-b:383" "Facial pains for 3+ months"
"3585" NA NA NA NA "UKB-b:3830" "Treatment/medication code: acrivastine"
"3586" NA NA NA NA "UKB-b:3832" "Diagnoses - main ICD10: M21.75 Unequal limb length (acquired) (Pelvic region and thigh)"
"3587" NA NA NA NA "UKB-b:3834" "Type of cancer: ICD10: D44.4 Craniopharyngeal duct"
"3588" NA NA NA NA "UKB-b:3835" "Operative procedures - main OPCS: K59.5 Removal of cardioverter defibrillator"
"3589" NA NA NA NA "UKB-b:3837" "Diagnoses - main ICD10: R25.3 Fasciculation"
"3590" NA NA NA NA "UKB-b:3839" "Diagnoses - main ICD10: M23.33 Other meniscus derangements (Medial collateral ligament or Other and unspecified medial meniscus)"
"3591" NA NA NA NA "UKB-b:3840" "Diagnoses - main ICD10: I74.4 Embolism and thrombosis of arteries of extremities, unspecified"
"3592" NA NA NA NA "UKB-b:3847" "Diagnoses - main ICD10: K35.0 Acute appendicitis with generalised peritonitis"
