"","trait","cpg","method","nsnp","beta","se","pval","decision","pass"
"4611","IgA nephropathy","cg02446475","Wald ratio",1,0.194747547834457,0.0220403888028504,9.92602555166321e-19,2,FALSE
"4612","IgA nephropathy","cg02532030","Wald ratio",1,-0.162985851619287,0.0227007001360386,6.98277605889667e-13,2,FALSE
"4613","IgA nephropathy","cg02601318","Wald ratio",1,-0.149728324636659,0.0227039965420701,4.25828473335108e-11,2,FALSE
"4614","IgA nephropathy","cg02609733","Wald ratio",1,-0.245906327265955,0.0226529022485816,1.87980839009695e-27,2,FALSE
"4615","IgA nephropathy","cg02628680","Wald ratio",1,0.238540301963154,0.0226561986546131,6.37087138754182e-26,2,FALSE
"4616","IgA nephropathy","cg02631126","Wald ratio",1,-0.222163344747826,0.022036268295311,6.65551608409225e-24,2,FALSE
"4617","IgA nephropathy","cg02633767","Wald ratio",1,0.116745928062943,0.0227237749782592,2.78252348951817e-07,1,FALSE
"4618","IgA nephropathy","cg02662362","Wald ratio",1,0.11242536988251,0.022063875695825,3.47914299697404e-07,1,FALSE
"4619","IgA nephropathy","cg02681370","Wald ratio",1,-0.205766403070932,0.0229184689594956,2.75253705147853e-19,2,FALSE
"4620","IgA nephropathy","cg02721751","Wald ratio",1,0.146107840687169,0.0226055164118785,1.02395786090576e-10,2,FALSE
"4621","IgA nephropathy","cg02734521","Wald ratio",1,-0.312383299500533,0.0241084715368731,2.13335288030481e-38,2,FALSE
"4622","IgA nephropathy","cg02748047","Wald ratio",1,-0.122183967888061,0.0227085291003634,7.42660285728514e-08,2,FALSE
"4623","IgA nephropathy","cg02753903","Wald ratio",1,-0.163106376464815,0.0220482177671753,1.38550397527521e-13,2,FALSE
"4624","IgA nephropathy","cg02760218","Wald ratio",1,-0.733112666419574,0.0220140175545983,3.60189539569527e-243,2,FALSE
"4625","IgA nephropathy","cg02769614","Wald ratio",1,0.125150527291049,0.0227134737094107,3.58897683826867e-08,2,FALSE
"4626","IgA nephropathy","cg02774073","Wald ratio",1,0.333075252211116,0.024811430123094,4.35878235446873e-41,2,FALSE
"4627","IgA nephropathy","cg02778334","Wald ratio",1,0.146458495878771,0.0227130616586567,1.13182011111766e-10,2,FALSE
"4628","IgA nephropathy","cg02793323","Wald ratio",1,-0.363615011915478,0.0240446036700125,1.1505318089104e-51,2,FALSE
"4629","IgA nephropathy","cg02804047","Wald ratio",1,-0.481875226499149,0.0222130380687511,2.3707466115742e-104,2,FALSE
"4630","IgA nephropathy","cg02806715","Wald ratio",1,-0.312530813670443,0.0226145815284652,1.93390690746209e-43,2,FALSE
"4631","IgA nephropathy","cg02808240","Wald ratio",1,-1.53605433795702,0.0205745182457104,0,2,FALSE
"4632","IgA nephropathy","cg02907402","Wald ratio",1,-0.128882676994856,0.0233014701352824,3.18235410101523e-08,2,FALSE
"4633","IgA nephropathy","cg02919082","Wald ratio",1,-0.253048609009366,0.0245926311727521,7.84928077254606e-25,2,FALSE
"4634","IgA nephropathy","cg02920196","Wald ratio",1,-0.196157379489061,0.0241542091705604,4.62192936198213e-16,2,FALSE
"4635","IgA nephropathy","cg02932780","Wald ratio",1,-0.115003365424533,0.022725217155898,4.17926505610442e-07,1,FALSE
"4636","IgA nephropathy","cg02956255","Wald ratio",1,0.217998129701628,0.0226660878727076,6.72475382056349e-22,2,FALSE
"4637","IgA nephropathy","cg02957632","Wald ratio",1,-0.831872373047678,0.0227268653589137,2.55864509133448e-293,2,FALSE
"4638","IgA nephropathy","cg02973270","Wald ratio",1,-0.169113252355746,0.0229322726597526,1.65005765105191e-13,2,FALSE
"4639","IgA nephropathy","cg03000593","Wald ratio",1,0.197304116737275,0.0226897807910592,3.44619147789569e-18,2,FALSE
"4640","IgA nephropathy","cg03009030","Wald ratio",1,-0.123687335063809,0.0240551109642379,2.72072609936498e-07,1,FALSE
"4641","IgA nephropathy","cg03027379","Wald ratio",1,0.177935465022969,0.0226922530955828,4.46109081138264e-15,2,FALSE
"4642","IgA nephropathy","cg03030317","Wald ratio",1,0.160009402998205,0.0227023483390543,1.81320937540107e-12,2,FALSE
"4643","IgA nephropathy","cg03031988","Wald ratio",1,0.133614255802344,0.0237248522849553,1.78310844903998e-08,2,FALSE
"4644","IgA nephropathy","cg03036047","Wald ratio",1,0.241010546233022,0.0241575055765919,1.92903463272081e-23,2,FALSE
"4645","IgA nephropathy","cg03045620","Wald ratio",1,0.673827009968126,0.0231049219256533,5.58620232391392e-187,2,FALSE
"4646","IgA nephropathy","cg03078486","Wald ratio",1,0.315049679929276,0.0226129333254494,4.03282963015367e-44,2,FALSE
"4647","IgA nephropathy","cg03081173","Wald ratio",1,0.387479343380642,0.022533819580693,2.8718068680775e-66,2,FALSE
"4648","IgA nephropathy","cg03145486","Wald ratio",1,0.168813485432255,0.0226868964357816,9.99163083859891e-14,2,FALSE
"4649","IgA nephropathy","cg03147503","Wald ratio",1,-0.145792209809651,0.0229407197002084,2.08194106645427e-10,2,FALSE
"4650","IgA nephropathy","cg03154717","Wald ratio",1,0.174588994824849,0.0227023483390543,1.46733558238772e-14,2,FALSE
"4651","IgA nephropathy","cg03157610","Wald ratio",1,0.182373045617521,0.0226852482327658,9.03684192873747e-16,2,FALSE
"4652","IgA nephropathy","cg03198009","Wald ratio",1,0.234487164722027,0.0226572287814979,4.21419302118797e-25,2,FALSE
"4653","IgA nephropathy","cg03202060","Wald ratio",1,0.401098238874475,0.0251556985280105,3.10486675234043e-57,2,FALSE
"4654","IgA nephropathy","cg03226054","Wald ratio",1,0.175447296545305,0.0230880278447417,2.98290696113534e-14,2,FALSE
"4655","IgA nephropathy","cg03228974","Wald ratio",1,0.236012988663866,0.0232577927553648,3.39281827261113e-24,2,FALSE
"4656","IgA nephropathy","cg03229061","Wald ratio",1,0.258411243546513,0.0244980655247229,5.17627090084423e-26,2,FALSE
"4657","IgA nephropathy","cg03243497","Wald ratio",1,0.139740008335787,0.0220640817212019,2.39862353608565e-10,2,FALSE
"4658","IgA nephropathy","cg03251349","Wald ratio",1,-0.236336654531085,0.0232571746792339,2.9335956633735e-24,2,FALSE
"4659","IgA nephropathy","cg03270340","Wald ratio",1,0.232093973943146,0.0226576408322519,1.26548059751351e-24,2,FALSE
"4660","IgA nephropathy","cg03280235","Wald ratio",1,0.283546545562203,0.022629621380984,5.12371436743794e-36,2,FALSE
"4661","IgA nephropathy","cg03282991","Wald ratio",1,-0.333426525478849,0.0225579245497985,1.94536419441512e-49,2,FALSE
"4662","IgA nephropathy","cg03293507","Wald ratio",1,0.148783698283252,0.0233101232011152,1.73886543142429e-10,2,FALSE
"4663","IgA nephropathy","cg03298800","Wald ratio",1,-0.217242428618903,0.0241851129771058,2.64717677678757e-19,2,FALSE
"4664","IgA nephropathy","cg03298834","Wald ratio",1,-0.121267979062053,0.0244508857133969,7.06181632364848e-07,1,FALSE
"4665","IgA nephropathy","cg03343571","Wald ratio",1,0.132441765382009,0.0233152738355394,1.34323366541039e-08,2,FALSE
"4666","IgA nephropathy","cg03368643","Wald ratio",1,-0.124838604870316,0.0233010580845285,8.4317550184559e-08,2,FALSE
"4667","IgA nephropathy","cg03371894","Wald ratio",1,-0.128581055842972,0.0226990519330228,1.47367662749295e-08,2,FALSE
"4668","IgA nephropathy","cg03403720","Wald ratio",1,0.292982301802042,0.0228978664217986,1.74449832930398e-37,2,FALSE
"4669","IgA nephropathy","cg03403996","Wald ratio",1,0.256536206590711,0.0248808606751328,6.31165355705167e-25,2,FALSE
"4670","IgA nephropathy","cg03432955","Wald ratio",1,0.121542610889554,0.0237876900249311,3.23054987947763e-07,1,FALSE
"4671","IgA nephropathy","cg03434432","Wald ratio",1,0.396050205087962,0.0228506866104726,2.69349606248168e-67,2,FALSE
"4672","IgA nephropathy","cg03449857","Wald ratio",1,0.240726231212803,0.0226578468576288,2.29461048114665e-26,2,FALSE
"4673","IgA nephropathy","cg03461499","Wald ratio",1,0.51080366173023,0.0228119538396022,4.71720197752258e-111,2,FALSE
"4674","IgA nephropathy","cg03465464","Wald ratio",1,0.156597210704831,0.0227025543644313,5.28217035929973e-12,2,FALSE
"4675","IgA nephropathy","cg03495632","Wald ratio",1,-0.393630437035451,0.0240256493353312,2.49817569756683e-60,2,FALSE
"4676","IgA nephropathy","cg03505346","Wald ratio",1,0.127935166286172,0.0227124435825258,1.77283762090995e-08,2,FALSE
"4677","IgA nephropathy","cg03513762","Wald ratio",1,-0.170747239620493,0.0226928711717137,5.30165851867262e-14,2,FALSE
"4678","IgA nephropathy","cg03515726","Wald ratio",1,0.272546850685786,0.0226184960106276,1.94577842470035e-33,2,FALSE
"4679","IgA nephropathy","cg03520342","Wald ratio",1,-0.34928862527713,0.023972494788073,4.33402521055713e-48,2,FALSE
"4680","IgA nephropathy","cg03521696","Wald ratio",1,0.14051486977857,0.0227134737094107,6.15496454101544e-10,2,FALSE
"4681","IgA nephropathy","cg03531211","Wald ratio",1,-0.162430613228354,0.0227033784659392,8.39975384935896e-13,2,FALSE
"4682","IgA nephropathy","cg03543593","Wald ratio",1,0.310805351138321,0.022841003417755,3.62176547893712e-42,2,FALSE
"4683","IgA nephropathy","cg03553308","Wald ratio",1,-0.190737469897117,0.023283751952863,2.57198286529841e-16,2,FALSE
"4684","IgA nephropathy","cg03556669","Wald ratio",1,0.194554090005482,0.022684012080504,9.76292096538469e-18,2,FALSE
"4685","IgA nephropathy","cg03560996","Wald ratio",1,0.178424775293272,0.0226903988671901,3.73701032690679e-15,2,FALSE
"4686","IgA nephropathy","cg03570263","Wald ratio",1,-0.246515956356408,0.0248839510557873,3.89586892015442e-23,2,FALSE
"4687","IgA nephropathy","cg03597347","Wald ratio",1,-0.21629615406248,0.0240652062077094,2.51952765815354e-19,2,FALSE
"4688","IgA nephropathy","cg03607220","Wald ratio",1,-0.303122458805741,0.0234658783861043,3.58212725688489e-38,2,FALSE
"4689","IgA nephropathy","cg03608520","Wald ratio",1,0.231351664509924,0.0226623794159222,1.81423052663952e-24,2,FALSE
"4690","IgA nephropathy","cg03636880","Wald ratio",1,0.244430979541474,0.0243235620304295,9.26687759976542e-24,2,FALSE
"4691","IgA nephropathy","cg03637976","Wald ratio",1,-0.172474762406385,0.0227029664151852,3.03040865520906e-14,2,FALSE
"4692","IgA nephropathy","cg03656877","Wald ratio",1,0.208322559922996,0.0241917057891689,7.2223030880275e-18,2,FALSE
"4693","IgA nephropathy","cg03689048","Wald ratio",1,0.28885540747596,0.0226271490764603,2.54269777738158e-37,2,FALSE
"4694","IgA nephropathy","cg03693749","Wald ratio",1,0.152522852849877,0.0243826913136199,3.96564449069319e-10,2,FALSE
"4695","IgA nephropathy","cg03709428","Wald ratio",1,0.148055810626418,0.0241952082205774,9.40342955149019e-10,2,FALSE
"4696","IgA nephropathy","cg03725115","Wald ratio",1,0.244275224356485,0.0248849811826722,9.59180380492544e-23,2,FALSE
"4697","IgA nephropathy","cg03782778","Wald ratio",1,-0.135167069068565,0.0227186243438349,2.68773880285993e-09,2,FALSE
"4698","IgA nephropathy","cg03787837","Wald ratio",1,-0.209536461444102,0.0237866598980463,1.2627786921878e-18,2,FALSE
"4699","IgA nephropathy","cg03796735","Wald ratio",1,-0.17487310381969,0.0232371902176679,5.24907840743108e-14,2,FALSE
"4700","IgA nephropathy","cg03812323","Wald ratio",1,-0.118405462474435,0.0227210966483586,1.87565915480992e-07,1,FALSE
"4701","IgA nephropathy","cg03861427","Wald ratio",1,0.168088276105321,0.0249397839329462,1.58643301035468e-11,2,FALSE
"4702","IgA nephropathy","cg03880216","Wald ratio",1,0.173339038862773,0.0247100656376248,2.3008687694613e-12,2,FALSE
"4703","IgA nephropathy","cg03901549","Wald ratio",1,-0.22696043962519,0.0230505312261333,7.11754210233213e-23,2,FALSE
"4704","IgA nephropathy","cg03921216","Wald ratio",1,0.342519455491411,0.0225859440010664,6.01521050940815e-52,2,FALSE
"4705","IgA nephropathy","cg03943025","Wald ratio",1,0.191967853448381,0.0240864268215373,1.58725994499206e-15,2,FALSE
"4706","IgA nephropathy","cg03977339","Wald ratio",1,-0.269387451529955,0.0232235925427879,4.13370301041506e-31,2,FALSE
"4707","IgA nephropathy","cg03995156","Wald ratio",1,0.274422917768473,0.0226257068988216,7.43208729984264e-34,2,FALSE
"4708","IgA nephropathy","cg03997176","Wald ratio",1,-0.188489939059754,0.0237578163452705,2.12527609586142e-15,2,FALSE
"4709","IgA nephropathy","cg04007531","Wald ratio",1,-0.208400437515491,0.0227297497141913,4.79113026597952e-20,2,FALSE
"4710","IgA nephropathy","cg04021562","Wald ratio",1,-0.152383991745799,0.022704202567447,1.92358542366122e-11,2,FALSE
"4711","IgA nephropathy","cg04037640","Wald ratio",1,0.262416582900182,0.0226417768782252,4.63517468517176e-31,2,FALSE
"4712","IgA nephropathy","cg04048339","Wald ratio",1,-0.190697088923231,0.0226895747656822,4.29275779072289e-17,2,FALSE
"4713","IgA nephropathy","cg04071440","Wald ratio",1,0.258411861622643,0.0226481636649113,3.73427316070091e-30,2,FALSE
"4714","IgA nephropathy","cg04090745","Wald ratio",1,0.165264286263196,0.0228432696969016,4.66546826128935e-13,2,FALSE
"4715","IgA nephropathy","cg04105091","Wald ratio",1,0.150530381429202,0.022691016943321,3.26887989906763e-11,2,FALSE
"4716","IgA nephropathy","cg04172115","Wald ratio",1,0.252835166718825,0.0228811783662641,2.19412851939579e-28,2,FALSE
"4717","IgA nephropathy","cg04176169","Wald ratio",1,-0.139537897440979,0.0244560363478211,1.15891210491821e-08,2,FALSE
"4718","IgA nephropathy","cg04211303","Wald ratio",1,0.161316427989701,0.0232940532217115,4.35300518064485e-12,2,FALSE
"4719","IgA nephropathy","cg04293259","Wald ratio",1,0.121856387538679,0.023563534414788,2.32350526098931e-07,1,FALSE
"4720","IgA nephropathy","cg04293778","Wald ratio",1,0.198912144804524,0.0226883386134204,1.83240069620557e-18,2,FALSE
"4721","IgA nephropathy","cg04315646","Wald ratio",1,0.208007959172363,0.0240775677303276,5.66690239812832e-18,2,FALSE
"4722","IgA nephropathy","cg04317588","Wald ratio",1,0.496435451940357,0.0238560904500851,3.54365163381175e-96,2,FALSE
"4723","IgA nephropathy","cg04322111","Wald ratio",1,-0.195609970062452,0.0226809216998495,6.44139420745479e-18,2,FALSE
"4724","IgA nephropathy","cg04324498","Wald ratio",1,-0.132629660525806,0.0248213193411885,9.12308716284337e-08,2,FALSE
"4725","IgA nephropathy","cg04363228","Wald ratio",1,0.374426605622721,0.0225364979105936,5.49743213198267e-62,2,FALSE
"4726","IgA nephropathy","cg04386400","Wald ratio",1,-0.406659069824267,0.0227509703280192,1.86801465028989e-71,2,FALSE
"4727","IgA nephropathy","cg04390683","Wald ratio",1,0.277937916724955,0.0250582485247038,1.37687169842754e-28,2,FALSE
"4728","IgA nephropathy","cg04405704","Wald ratio",1,-0.164860476524335,0.0226745349131634,3.57543508968686e-13,2,FALSE
"4729","IgA nephropathy","cg04415168","Wald ratio",1,0.158414766580459,0.0227002880852846,2.98272823953935e-12,2,FALSE
"4730","IgA nephropathy","cg04418355","Wald ratio",1,0.557749428228072,0.0233511222511322,4.35034248360184e-126,2,FALSE
"4731","IgA nephropathy","cg04452581","Wald ratio",1,-0.185559228072359,0.0226811277252264,2.80991325060711e-16,2,FALSE
"4732","IgA nephropathy","cg04458159","Wald ratio",1,-0.319821021634519,0.0268729200450536,1.16604135850956e-32,2,FALSE
"4733","IgA nephropathy","cg04467589","Wald ratio",1,0.140295040701343,0.0235625042879032,2.61402816963141e-09,2,FALSE
"4734","IgA nephropathy","cg04520169","Wald ratio",1,-0.395474982235462,0.0236513012253771,9.20568586951318e-63,2,FALSE
"4735","IgA nephropathy","cg04528352","Wald ratio",1,-0.129525270145625,0.0227200665214737,1.19162906210627e-08,2,FALSE
"4736","IgA nephropathy","cg04528801","Wald ratio",1,0.112564849062718,0.0227134737094107,7.20101870265149e-07,1,FALSE
"4737","IgA nephropathy","cg04536704","Wald ratio",1,0.138763654074327,0.0227025543644313,9.82370460842192e-10,2,FALSE
"4738","IgA nephropathy","cg04559908","Wald ratio",1,0.350192664631273,0.0240800400348513,6.48260601208907e-48,2,FALSE
"4739","IgA nephropathy","cg04567302","Wald ratio",1,0.675376526828316,0.022124653182031,1.17875557486277e-204,2,FALSE
"4740","IgA nephropathy","cg04627110","Wald ratio",1,-0.233040660550323,0.0241659526170477,5.24494991983841e-22,2,FALSE
"4741","IgA nephropathy","cg04628742","Wald ratio",1,0.174961282681033,0.0249309248417365,2.25321697157745e-12,2,FALSE
"4742","IgA nephropathy","cg04642669","Wald ratio",1,-0.141662843179046,0.0227151219124264,4.47471156025626e-10,2,FALSE
"4743","IgA nephropathy","cg04659729","Wald ratio",1,-0.124307883499242,0.0227202725468507,4.46917642821481e-08,2,FALSE
"4744","IgA nephropathy","cg04665604","Wald ratio",1,0.211940777593339,0.022670414405624,8.86622519203965e-21,2,FALSE
"4745","IgA nephropathy","cg04679849","Wald ratio",1,-0.17076310357452,0.023284164003617,2.23594860541313e-13,2,FALSE
"4746","IgA nephropathy","cg04710276","Wald ratio",1,0.254849064778705,0.0241805804188125,5.6854112533739e-26,2,FALSE
"4747","IgA nephropathy","cg04718853","Wald ratio",1,-0.21323729529061,0.022909197817532,1.30343270511441e-20,2,FALSE
"4748","IgA nephropathy","cg04754615","Wald ratio",1,-0.642816688302765,0.0232252407458036,1.30274773949949e-168,2,FALSE
"4749","IgA nephropathy","cg04762213","Wald ratio",1,0.502936788736016,0.0224058778215948,1.38002083944438e-111,2,FALSE
"4750","IgA nephropathy","cg04771084","Wald ratio",1,0.338196218981077,0.0225836777219197,1.06566415958234e-50,2,FALSE
"4751","IgA nephropathy","cg04797846","Wald ratio",1,0.117581566991933,0.0227126496079028,2.25579045557614e-07,1,FALSE
"4752","IgA nephropathy","cg04812347","Wald ratio",1,-0.132075040211003,0.0227118255063949,6.05417891521305e-09,2,FALSE
"4753","IgA nephropathy","cg04835051","Wald ratio",1,-0.16817336458601,0.0227015242375464,1.28198165007208e-13,2,FALSE
"4754","IgA nephropathy","cg04856022","Wald ratio",1,0.178839298351735,0.0226800975983416,3.13789102473761e-15,2,FALSE
"4755","IgA nephropathy","cg04856590","Wald ratio",1,0.128566015990454,0.0227087351257404,1.50035786072877e-08,2,FALSE
"4756","IgA nephropathy","cg04872123","Wald ratio",1,0.139829835400146,0.0241049691054646,6.59710263509123e-09,2,FALSE
"4757","IgA nephropathy","cg04906656","Wald ratio",1,-0.131990157755691,0.0233025002621673,1.47707023805157e-08,2,FALSE
"4758","IgA nephropathy","cg04933135","Wald ratio",1,-0.188030914519865,0.0229287702283441,2.39082463111407e-16,2,FALSE
"4759","IgA nephropathy","cg04970287","Wald ratio",1,0.344014375626703,0.0240664423599712,2.37279256144053e-46,2,FALSE
"4760","IgA nephropathy","cg04983903","Wald ratio",1,0.18196717562489,0.024443056749072,9.72869568155882e-14,2,FALSE
"4761","IgA nephropathy","cg04985163","Wald ratio",1,0.245703186244262,0.0229819247756023,1.11974856015558e-26,2,FALSE
"4762","IgA nephropathy","cg04985482","Wald ratio",1,0.269898188439463,0.0228785000363635,4.04365599925932e-32,2,FALSE
"4763","IgA nephropathy","cg05030953","Wald ratio",1,-0.335355953134171,0.0228164863978956,6.64246129919557e-49,2,FALSE
"4764","IgA nephropathy","cg05053818","Wald ratio",1,0.151154638321421,0.0227095592272483,2.81396084343241e-11,2,FALSE
"4765","IgA nephropathy","cg05062939","Wald ratio",1,-0.212451926553601,0.0241776960635349,1.53464882233482e-18,2,FALSE
"4766","IgA nephropathy","cg05067717","Wald ratio",1,0.127840188587389,0.0227126496079028,1.81688873883129e-08,2,FALSE
